"state","puma22","cd118","stab","PUMA22name","pop20","afact"
"17","03110","07","IL","Cook County (West)--Proviso Township (North & West)",78083,0.6902 
"17","03111","04","IL","Cook County (West)--Oak Park, Riverside, River Forest & Proviso (Southeast) Townships",37796,0.3123 
"17","03111","06","IL","Cook County (West)--Oak Park, Riverside, River Forest & Proviso (Southeast) Townships",552,0.0046 
"17","03111","07","IL","Cook County (West)--Oak Park, Riverside, River Forest & Proviso (Southeast) Townships",82695,0.6832 
"17","03112","04","IL","Cook County (Central)--Cicero & Berwyn Townships",142518,1 
"17","03113","04","IL","Cook County (West)--Lyons & Stickney Townships",86366,0.5514 
"17","03113","06","IL","Cook County (West)--Lyons & Stickney Townships",70253,0.4486 
"17","03114","01","IL","Cook County (South Central)--Worth & Calumet Townships",36197,0.211 
"17","03114","02","IL","Cook County (South Central)--Worth & Calumet Townships",7859,0.0458 
"17","03114","04","IL","Cook County (South Central)--Worth & Calumet Townships",3920,0.0229 
"17","03114","06","IL","Cook County (South Central)--Worth & Calumet Townships",123576,0.7203 
"17","03115","01","IL","Cook County (Southwest)--Palos, Lemont & Orland (North & West) Townships",23565,0.1736 
"17","03115","06","IL","Cook County (Southwest)--Palos, Lemont & Orland (North & West) Townships",101704,0.7494 
"17","03115","11","IL","Cook County (Southwest)--Palos, Lemont & Orland (North & West) Townships",10436,0.0769 
"17","03116","01","IL","Cook County (South Central)--Bremen & Orland (East) Townships",45630,0.3059 
"17","03116","02","IL","Cook County (South Central)--Bremen & Orland (East) Townships",27565,0.1848 
"17","03116","06","IL","Cook County (South Central)--Bremen & Orland (East) Townships",75955,0.5093 
"17","03117","01","IL","Cook County (Southeast)--Thornton Township",4516,0.0286 
"17","03117","02","IL","Cook County (Southeast)--Thornton Township",153349,0.9714 
"17","03118","01","IL","Cook County (South)--Bloom & Rich Townships",2787,0.0172 
"17","03118","02","IL","Cook County (South)--Bloom & Rich Townships",159390,0.9828 
"17","03151","03","IL","Chicago City (Northwest)--Albany Park, Norwood Park, Forest Glen, North Park & OHare",45185,0.3048 
"17","03151","05","IL","Chicago City (Northwest)--Albany Park, Norwood Park, Forest Glen, North Park & OHare",83726,0.5648 
"17","03151","08","IL","Chicago City (Northwest)--Albany Park, Norwood Park, Forest Glen, North Park & OHare",10797,0.0728 
"17","03151","09","IL","Chicago City (Northwest)--Albany Park, Norwood Park, Forest Glen, North Park & OHare",8540,0.0576 
"17","03152","03","IL","Chicago City (North)--West Ridge, Lincoln Square & North Center",301,0.002 
"17","03152","05","IL","Chicago City (North)--West Ridge, Lincoln Square & North Center",76739,0.5024 
"17","03152","09","IL","Chicago City (North)--West Ridge, Lincoln Square & North Center",75690,0.4956 
"17","03153","05","IL","Chicago City (North)--Uptown, Edgewater & Rogers Park",5142,0.0304 
"17","03153","09","IL","Chicago City (North)--Uptown, Edgewater & Rogers Park",163964,0.9696 
"17","03154","05","IL","Chicago City (North)--Lake View & Lincoln Park",163951,0.9447 
"17","03154","07","IL","Chicago City (North)--Lake View & Lincoln Park",3068,0.0177 
"17","03154","09","IL","Chicago City (North)--Lake View & Lincoln Park",6523,0.0376 
"17","03155","03","IL","Chicago City (Northwest)--Logan Square, Irving Park & Avondale",131477,0.8167 
"17","03155","05","IL","Chicago City (Northwest)--Logan Square, Irving Park & Avondale",29499,0.1833 
"17","03156","03","IL","Chicago City (Northwest)--Portage Park, Dunning & Jefferson Park",89987,0.6797 
"17","03156","05","IL","Chicago City (Northwest)--Portage Park, Dunning & Jefferson Park",42396,0.3203 
"17","03157","03","IL","Chicago City (West)--Belmont Cragin, Humboldt Park, Hermosa & Montclare",157644,0.9232 
"17","03157","07","IL","Chicago City (West)--Belmont Cragin, Humboldt Park, Hermosa & Montclare",13108,0.0768 
"17","03158","03","IL","Chicago City (West)--Austin, North Lawndale & East/West Garfield Park",5526,0.0327 
"17","03158","07","IL","Chicago City (West)--Austin, North Lawndale & East/West Garfield Park",163250,0.9673 
"17","03159","03","IL","Chicago City (West)--West Town & Near West Side",20390,0.1319 
"17","03159","05","IL","Chicago City (West)--West Town & Near West Side",16177,0.1047 
"17","03159","07","IL","Chicago City (West)--West Town & Near West Side",117973,0.7634 
"17","03160","01","IL","Chicago City (Central)--Near North Side, Loop & Near South Side",4399,0.0249 
"17","03160","05","IL","Chicago City (Central)--Near North Side, Loop & Near South Side",41588,0.2355 
"17","03160","07","IL","Chicago City (Central)--Near North Side, Loop & Near South Side",130587,0.7396 
"17","03161","01","IL","Chicago City (South)--Hyde Park, Grand Boulevard, Woodlawn, Douglas & Kenwood",85682,0.6029 
"17","03161","02","IL","Chicago City (South)--Hyde Park, Grand Boulevard, Woodlawn, Douglas & Kenwood",24535,0.1726 
"17","03161","07","IL","Chicago City (South)--Hyde Park, Grand Boulevard, Woodlawn, Douglas & Kenwood",31899,0.2245 
"17","03162","01","IL","Chicago City (Southwest)--New City, Lower West Side, Bridgeport & McKinley Park",41,0.0003 
"17","03162","04","IL","Chicago City (Southwest)--New City, Lower West Side, Bridgeport & McKinley Park",87615,0.6215 
"17","03162","07","IL","Chicago City (Southwest)--New City, Lower West Side, Bridgeport & McKinley Park",53323,0.3782 
"17","03163","04","IL","Chicago City (Southwest)--South Lawndale, Brighton Park & Gage Park",153029,0.981 
"17","03163","07","IL","Chicago City (Southwest)--South Lawndale, Brighton Park & Gage Park",2963,0.019 
"17","03164","01","IL","Chicago City (Southwest)--Ashburn, Garfield Ridge, West Lawn, Clearing & West Elsdon",26728,0.1598 
"17","03164","04","IL","Chicago City (Southwest)--Ashburn, Garfield Ridge, West Lawn, Clearing & West Elsdon",109438,0.6543 
"17","03164","06","IL","Chicago City (Southwest)--Ashburn, Garfield Ridge, West Lawn, Clearing & West Elsdon",31096,0.1859 
"17","03165","01","IL","Chicago City (South)--Chicago Lawn, Greater Grand Crossing & West Englewood/Englewood",45982,0.3251 
"17","03165","04","IL","Chicago City (South)--Chicago Lawn, Greater Grand Crossing & West Englewood/Englewood",20890,0.1477 
"17","03165","07","IL","Chicago City (South)--Chicago Lawn, Greater Grand Crossing & West Englewood/Englewood",74546,0.5271 
"17","03166","01","IL","Chicago City (Southwest)--Auburn Gresham, Washington Heights, Morgan Park & Beverly P",93643,0.7216 
"17","03166","06","IL","Chicago City (Southwest)--Auburn Gresham, Washington Heights, Morgan Park & Beverly P",36132,0.2784 
"17","03167","01","IL","Chicago City (South)--Roseland, Chatham, West Pullman, Calumet Heights & Avalon Park",105343,0.7758 
"17","03167","02","IL","Chicago City (South)--Roseland, Chatham, West Pullman, Calumet Heights & Avalon Park",30442,0.2242 
"17","03168","01","IL","Chicago City (South)--South Shore, South Chicago, East Side & South Deering",43350,0.3471 
"17","03168","02","IL","Chicago City (South)--South Shore, South Chicago, East Side & South Deering",81526,0.6529 
"17","03700","11","IL","DeKalb & Ogle Counties",9440,0.062 
"17","03700","14","IL","DeKalb & Ogle Counties",87436,0.5745 
"17","03700","16","IL","DeKalb & Ogle Counties",55332,0.3635 
"17","04301","03","IL","DuPage County (Northwest)--Wayne, Bloomingdale (South) & Winfield (North) Townships P",71544,0.4098 
"17","04301","08","IL","DuPage County (Northwest)--Wayne, Bloomingdale (South) & Winfield (North) Townships P",103033,0.5902 
"17","04302","03","IL","DuPage County (Northeast)--Addison & Bloomingdale (North) Townships",50199,0.4306 
"17","04302","06","IL","DuPage County (Northeast)--Addison & Bloomingdale (North) Townships",15146,0.1299 
"17","04302","08","IL","DuPage County (Northeast)--Addison & Bloomingdale (North) Townships",51244,0.4395 
"17","04303","03","IL","DuPage County (East Central)--York Township",1333,0.0104 
"17","04303","04","IL","DuPage County (East Central)--York Township",20165,0.157 
"17","04303","06","IL","DuPage County (East Central)--York Township",106927,0.8326 
"17","04304","03","IL","DuPage County (Central)--Milton Township",58638,0.4879 
"17","04304","06","IL","DuPage County (Central)--Milton Township",52547,0.4372 
"17","04304","08","IL","DuPage County (Central)--Milton Township",8996,0.0749 
"17","04305","03","IL","DuPage County (Southwest)--Naperville & Winfield (South) Townships",12275,0.0989 
"17","04305","11","IL","DuPage County (Southwest)--Naperville & Winfield (South) Townships",111869,0.9011 
"17","04306","06","IL","DuPage County (South Central)--Lisle Township",25655,0.2155 
"17","04306","11","IL","DuPage County (South Central)--Lisle Township",93385,0.7845 
"17","04307","04","IL","DuPage County (Southeast)--Downers Grove Township",18069,0.1205 
"17","04307","06","IL","DuPage County (Southeast)--Downers Grove Township",114134,0.7613 
"17","04307","11","IL","DuPage County (Southeast)--Downers Grove Township",17718,0.1182 
"17","04900","12","IL","Effingham, Fayette, Wayne, Richland, Lawrence, Clay & Jasper Counties",104515,0.8295 
"17","04900","15","IL","Effingham, Fayette, Wayne, Richland, Lawrence, Clay & Jasper Counties",21488,0.1705 
"17","07300","15","IL","Henry, McDonough, Hancock, Warren, Mercer & Henderson Counties",49972,0.3756 
"17","07300","16","IL","Henry, McDonough, Hancock, Warren, Mercer & Henderson Counties",26905,0.2022 
"17","07300","17","IL","Henry, McDonough, Hancock, Warren, Mercer & Henderson Counties",56186,0.4223 
"17","08901","08","IL","Kane County (West)",36617,0.2754 
"17","08901","11","IL","Kane County (West)",73886,0.5557 
"17","08901","14","IL","Kane County (West)",22452,0.1689 
"17","08902","08","IL","Kane County (Northeast)--Dundee & Elgin (North & Central) Townships",138572,1 
"17","08903","08","IL","Kane County (East)--St. Charles, Batavia (East) & Geneva (East) Townships",58056,0.4917 
"17","08903","11","IL","Kane County (East)--St. Charles, Batavia (East) & Geneva (East) Townships",60010,0.5083 
"17","08904","11","IL","Kane County (Southeast)--Aurora Township",83990,0.6617 
"17","08904","14","IL","Kane County (Southeast)--Aurora Township",42939,0.3383 
"17","09100","01","IL","Kankakee & Grundy Counties",36976,0.231 
"17","09100","02","IL","Kankakee & Grundy Counties",70526,0.4407 
"17","09100","16","IL","Kankakee & Grundy Counties",52533,0.3283 
"17","09300","14","IL","Kendall County",131869,1 
"17","09500","14","IL","Knox, Woodford, Bureau, Marshall, Putnam & Stark Counties",16000,0.1108 
"17","09500","16","IL","Knox, Woodford, Bureau, Marshall, Putnam & Stark Counties",78490,0.5433 
"17","09500","17","IL","Knox, Woodford, Bureau, Marshall, Putnam & Stark Counties",49967,0.3459 
"17","09701","10","IL","Lake County (Northwest)--Avon, Lake Villa, Grant & Antioch Townships",156163,0.9815 
"17","09701","11","IL","Lake County (Northwest)--Avon, Lake Villa, Grant & Antioch Townships",2939,0.0185 
"17","09702","10","IL","Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships",140954,1 
"17","09703","10","IL","Lake County (East Central)--Warren, Shields & Libertyville (North & West) Townships P",156052,1 
"17","09704","05","IL","Lake County (Southwest)--Ela, Fremont, Wauconda & Cuba Townships",41074,0.3433 
"17","09704","09","IL","Lake County (Southwest)--Ela, Fremont, Wauconda & Cuba Townships",31645,0.2645 
"17","09704","10","IL","Lake County (Southwest)--Ela, Fremont, Wauconda & Cuba Townships",27522,0.2301 
"17","09704","11","IL","Lake County (Southwest)--Ela, Fremont, Wauconda & Cuba Townships",19388,0.1621 
"17","09705","05","IL","Lake County (Southeast)--Vernon, Moraine & West Deerfield Townships",1253,0.009 
"17","09705","09","IL","Lake County (Southeast)--Vernon, Moraine & West Deerfield Townships",12757,0.092 
"17","09705","10","IL","Lake County (Southeast)--Vernon, Moraine & West Deerfield Townships",124595,0.8989 
"17","09900","02","IL","LaSalle & Livingston Counties",27946,0.1921 
"17","09900","14","IL","LaSalle & Livingston Counties",86838,0.5969 
"17","09900","16","IL","LaSalle & Livingston Counties",30689,0.211 
"17","11101","10","IL","McHenry County (North, West & Central)",19323,0.14 
"17","11101","11","IL","McHenry County (North, West & Central)",104158,0.7549 
"17","11101","16","IL","McHenry County (North, West & Central)",14503,0.1051 
"17","11102","09","IL","McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",87633,0.5088 
"17","11102","10","IL","McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",24719,0.1435 
"17","11102","11","IL","McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",59893,0.3477 
"17","11300","16","IL","McLean County--Bloomington City & Normal Town",86107,0.5037 
"17","11300","17","IL","McLean County--Bloomington City & Normal Town",84847,0.4963 
"17","11500","13","IL","Macon & Christian Counties--Decatur City",53352,0.3865 
"17","11500","15","IL","Macon & Christian Counties--Decatur City",84678,0.6135 
"17","11700","13","IL","Macoupin, Morgan, Jersey, Cass, Greene, Scott & Calhoun Counties",44967,0.3361 
"17","11700","15","IL","Macoupin, Morgan, Jersey, Cass, Greene, Scott & Calhoun Counties",88840,0.6639 
"17","11901","13","IL","Madison County (West)",116132,0.8328 
"17","11901","15","IL","Madison County (West)",23309,0.1672 
"17","11902","13","IL","Madison County (East)",65967,0.5218 
"17","11902","15","IL","Madison County (East)",60451,0.4782 
"17","12100","12","IL","Marion, Jefferson, Clinton, Randolph, Bond & Washington Counties",155665,0.903 
"17","12100","15","IL","Marion, Jefferson, Clinton, Randolph, Bond & Washington Counties",16725,0.097 
"17","13500","13","IL","Montgomery, Logan, Shelby, Piatt, De Witt, Moultrie & Menard Counties",10294,0.0755 
"17","13500","15","IL","Montgomery, Logan, Shelby, Piatt, De Witt, Moultrie & Menard Counties",125983,0.9245 
"17","14300","16","IL","Peoria County--Peoria City",59757,0.3286 
"17","14300","17","IL","Peoria County--Peoria City",122073,0.6714 
"17","16100","17","IL","Rock Island County",144672,1 
"17","16301","12","IL","St. Clair County (Northwest)",16925,0.1018 
"17","16301","13","IL","St. Clair County (Northwest)",149288,0.8982 
"17","16302","12","IL","St. Clair (South & East) & Monroe Counties",111161,0.8812 
"17","16302","13","IL","St. Clair (South & East) & Monroe Counties",14988,0.1188 
"17","16500","12","IL","South & Southeast Illinois--Saline, Union & Massac Counties",130756,1 
"17","16700","13","IL","Sangamon County--Springfield City",148501,0.7563 
"17","16700","15","IL","Sangamon County--Springfield City",47842,0.2437 
"17","17900","16","IL","Tazewell County",119741,0.9117 
"17","17900","17","IL","Tazewell County",11602,0.0883 
"17","19500","16","IL","Whiteside, Stephenson, Lee, Jo Daviess & Carroll Counties",67682,0.393 
"17","19500","17","IL","Whiteside, Stephenson, Lee, Jo Daviess & Carroll Counties",104521,0.607 
"17","19701","11","IL","Will County (Northwest)--Wheatland & DuPage Townships",78040,0.4428 
